24 0.995115    0.995115           1    0.995115 
28 0.984526    0.984034           1    0.984513 
79 0.901914    0.901148           1    0.901812 
50 0.920614    0.920614           1    0.920547 
41 0.980439    0.980492           1    0.980428 
27 0.984484    0.984484           1     0.98448 
38 0.984433    0.984433           1    0.984423 
44 0.950164    0.950164           1    0.950094 
95 0.734216    0.738733           2    0.728688 
46 0.896785    0.896785           1    0.896187 
34 0.976483    0.976483           1    0.976475 
42 0.958316    0.958316           1    0.958159 
47 0.967553    0.967553           1    0.967539 
50 0.967255    0.963581           1    0.967036 
56 0.923108    0.923108           2    0.922174 
53 0.939828    0.939828           2    0.939665 
34 0.937293    0.937293           1     0.93711 
34 0.976248    0.972458           1    0.976221 
36 0.951702    0.939293           1    0.951689 
27 0.989597    0.989597           1    0.989597 
33 0.968965    0.968965           1     0.96896 
36 0.970817    0.970817           1     0.97075 
36 0.98031     0.98031           1    0.980298 
37 0.984489    0.984489           1    0.984488 
35 0.98449     0.98449           1     0.98449 
46 0.926548    0.923274           1    0.926367 
64 0.940052    0.940052           1    0.939982 
42 0.982775    0.982775           1    0.982765 
34 0.987841    0.987841           1    0.987834 
32 0.976571    0.976571           1    0.976559 
70 0.740851    0.740851           1     0.74082 
43 0.960716    0.960716           1    0.960698 
47 0.841909    0.841909           1    0.841235 
46 0.969385    0.969385           1    0.969367 
29 0.982253    0.982253           1    0.982221 
28 0.950296    0.932107           1     0.95024 
21 0.99311     0.99311           1    0.993109 
30 0.97886     0.97886           1    0.978858 
43 0.898704    0.899604           1    0.898613 
39 0.973298    0.973298           1    0.973275 
38 0.948618    0.948618           2    0.948475 
34 0.931895    0.931895           1    0.931631 
41 0.973244    0.969764           1    0.972982 
66 0.793306    0.793306           2     0.78883 
36 0.88054    0.880475           2    0.880232 
51 0.735598    0.734701           1    0.735352 
64 0.790417    0.790417           1     0.79012 
31 0.969599    0.969599           1    0.969452 
49 0.94513    0.943783           1    0.944991 
32 0.986722    0.986722           1    0.986719 
32 0.973618    0.973618           1    0.973601 
26 0.977888    0.977888           1    0.977844 
37 0.844076    0.821664           1    0.842083 
56 0.961557    0.961494           1    0.961541 
29 0.9769      0.9769           1    0.976872 
35 0.936641    0.934893           1    0.936559 
56 0.962452    0.962452           1    0.962436 
33 0.957138    0.957138           1    0.956855 
50 0.895074    0.895074           2    0.894428 
53 0.938635    0.938635           1     0.93861 
52 0.96587    0.962256           1    0.965729 
57 0.784248    0.784248           2    0.783666 
72 0.858123    0.869806           2    0.854269 
47 0.786921    0.787582           2    0.785027 
40 0.953923    0.953923           1    0.953863 
45 0.967629    0.967629           1    0.967619 
39 0.95794     0.95794           1    0.957934 
39 0.976964    0.976964           1    0.976963 
61 0.895037    0.895037           1    0.894767 
36 0.973313    0.973313           1    0.973263 
36 0.986574    0.986312           1    0.986545 
47 0.768946    0.768946           1    0.768746 
40 0.978462    0.978462           1     0.97844 
42 0.959126    0.959126           1    0.959116 
63 0.880718    0.880718           1    0.880567 
17 0.98465     0.98465           1    0.984644 
44 0.935559    0.935559           1    0.935312 
35 0.972124    0.972124           1     0.97212 
50 0.94598    0.933109           1    0.945725 
46 0.930559    0.930559           1     0.93048 
37 0.943246    0.943246           1    0.942394 
29 0.973142    0.973142           1    0.973111 
42 0.927148    0.927148           1    0.926994 
37 0.975471    0.975471           1    0.975471 
35 0.989259    0.989259           1    0.989248 
58 0.957359    0.954712           1    0.957353 
38 0.956105    0.956105           2    0.955898 
46 0.846712    0.846712           1    0.846529 
67 0.762936    0.762936           1    0.751685 
50 0.940864     0.94179           1     0.94069 
38 0.961422    0.959105           1     0.96134 
38 0.975958    0.975958           1    0.975952 
55 0.938342    0.935503           1    0.938022 
27 0.966835    0.966835           1    0.966757 
50 0.929622    0.929622           1    0.929151 
59 0.941179    0.941179           1     0.94112 
56 0.913796    0.913796           1    0.913695 
50 0.919167    0.919167           1    0.918998 
45 0.950161     0.93897           1    0.949794 
81 0.814117    0.814117           1    0.814097 
40 0.943915     0.94387           1    0.943872 
28 0.981408    0.981408           1    0.981347 
42 0.96032     0.96032           1    0.960286 
45 0.949477    0.949477           1    0.949392 
35 0.959557    0.959557           1    0.959529 
43 0.924118    0.924118           1    0.923755 
44 0.873086    0.862886           1    0.872063 
45 0.970499    0.970499           1    0.970498 
41 0.912886    0.912886           1    0.912664 
32 0.971161    0.971161           1    0.971149 
40 0.925502    0.925502           1     0.92537 
33 0.976055    0.976055           1    0.976054 
34 0.961219      0.9629           1    0.961196 
30 0.971893    0.971893           1     0.97184 
44 0.973617    0.973617           1    0.973613 
64 0.906784    0.906784           1    0.905945 
33 0.985168    0.984007           1    0.985154 
29 0.988362    0.988362           1    0.988362 
75 0.762827    0.762827           2     0.76199 
43 0.974152    0.974152           1    0.974143 
34 0.971951    0.971951           1    0.971932 
19 0.976394    0.976394           1    0.976362 
47 0.869039    0.869039           2    0.868924 
61 0.668122    0.669401           1    0.667691 
30 0.967419    0.967419           1    0.967218 
56 0.809104    0.809104           1    0.800246 
56 0.924617    0.924617           1    0.924466 
42 0.985118    0.979487           1    0.984932 
49 0.869927    0.869927           1    0.869682 
27 0.991194    0.991194           1    0.991192 
37 0.940484    0.940484           1    0.940377 
52 0.882374    0.882374           2    0.879821 
34 0.97831     0.97831           1    0.978296 
63 0.873132    0.873132           1    0.873121 
67 0.910707    0.902601           2    0.910215 
31 0.958172    0.958172           1    0.958108 
51 0.883321    0.883321           1    0.881239 
30 0.978448    0.978448           1    0.978446 
53 0.965028    0.965028           1     0.96495 
52 0.960864    0.961111           1    0.960855 
54 0.71195     0.71195           1     0.71018 
37 0.983723    0.983723           1     0.98372 
49 0.96303     0.96303           1    0.963027 
32 0.96231     0.96231           1    0.962284 
32 0.906371     0.89198           1    0.906025 
86 0.78907     0.78907           2    0.786272 
53 0.898434    0.898434           1    0.897868 
60 0.899406    0.899406           2     0.89864 
62 0.942587    0.942587           1     0.94247 
51 0.870821    0.870821           1     0.87068 
36 0.949019    0.949019           1    0.948911 
62 0.933561    0.932824           1     0.93328 
58 0.91699    0.916362           1    0.916934 
43 0.917409    0.911055           2    0.917322 
41 0.941404    0.931336           1    0.941134 
33 0.987175     0.98372           1     0.98714 
36 0.985008    0.985008           1    0.984999 
40 0.956327    0.956327           1    0.956237 
31 0.986115    0.986115           1    0.986105 
46 0.973362    0.973362           1     0.97335 
38 0.980594    0.980594           1    0.980588 
20 0.989549    0.989746           1    0.989531 
66 0.763192    0.763192           1    0.759591 
37 0.985943    0.985943           1     0.98594 
34 0.983229    0.983883           1    0.983227 
41 0.91545     0.91545           1    0.914991 
50 0.919871    0.919871           1    0.919641 
53 0.953727    0.953727           1    0.953592 
43 0.930908    0.930908           1    0.930792 
37 0.98296     0.98296           1    0.982958 
42 0.968366    0.968366           1    0.968344 
20 0.990634    0.990634           1    0.990629 
36 0.958963    0.945272           1    0.958739 
32 0.971898    0.971898           1    0.971836 
49 0.848073    0.845109           2    0.846134 
38 0.971071    0.971078           1    0.970863 
47 0.93721     0.93721           1    0.937129 
39 0.978312    0.975135           1    0.978279 
59 0.785656    0.785656           1    0.775934 
62 0.951026    0.951026           1    0.951015 
81 0.733775    0.741171           2    0.726013 
65 0.868161    0.868161           1     0.86703 
48 0.933424    0.933424           1    0.933286 
43 0.990363     0.98927           1    0.990313 
57 0.972328     0.97269           1    0.972307 
67 0.803989    0.804097           4    0.801679 
63 0.870905    0.870905           1     0.87081 
45 0.971663    0.970954           1    0.971493 
25 0.986121    0.986121           1     0.98607 
50 0.960977    0.959857           1    0.960832 
42 0.970719    0.967067           1    0.970688 
47 0.973905    0.974612           1    0.973879 
57 0.947634    0.947634           1    0.947597 
31 0.967144    0.967144           1    0.966996 
30 0.975692    0.975692           1    0.975685 
31 0.970528    0.970528           1    0.970519 
32 0.936598    0.936598           1    0.936142 
57 0.918625     0.90934           1    0.918551 
44 0.966837    0.966046           1    0.966817 
49 0.938809    0.938809           1     0.93833 
59 0.862162    0.868833           1     0.86176 
46 0.971864    0.971864           1    0.971861 
69 0.859265    0.859265           1    0.859177 
27 0.965893    0.965893           1    0.965838 
42 0.877689    0.877689           1    0.876094 
34 0.920181    0.920181           1    0.920135 
47 0.893281    0.893281           1    0.892952 
71 0.837824    0.825496           1    0.837359 
33 0.98253    0.981261           1    0.982514 
34 0.970207    0.970207           1    0.970199 
30 0.988791    0.987733           1    0.988788 
49 0.940129    0.937146           1    0.940121 
39 0.983651    0.983651           1    0.983634 
27 0.98332     0.98332           1    0.983316 
34 0.978855    0.978855           1    0.978847 
48 0.746757    0.746757           1    0.746043 
41 0.946601    0.946601           1    0.946461 
46 0.963537    0.963537           1    0.963504 
30 0.975207    0.975207           1    0.975204 
22 0.983338    0.983338           1    0.983323 
34 0.972863    0.972863           2    0.972809 
48 0.940674    0.940674           1    0.940666 
32 0.968623    0.968623           1     0.96862 
47 0.945584    0.945584           1    0.945483 
42 0.9666      0.9666           1    0.966549 
46 0.953054    0.954735           1    0.952932 
39 0.983371    0.983371           1    0.983369 
34 0.968149    0.968149           1    0.968046 
33 0.975235    0.975235           1     0.97523 
56 0.877576    0.878911           1    0.877402 
37 0.892862    0.892862           1     0.89192 
33 0.978255    0.978778           1    0.978222 
56 0.932439     0.92888           2    0.931791 
44 0.940846    0.940846           1    0.940806 
42 0.755243    0.753007           2    0.747102 
34 0.917653    0.917653           1    0.917489 
61 0.871378    0.872294           1    0.870801 
38 0.971588    0.971263           1    0.971545 
46 0.968223    0.968223           1    0.968164 
35 0.956179    0.956179           1    0.956164 
